path,type,name,base_name,extension,size,date,sha1,md5,sha256,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,detected_license_expression,detected_license_expression_spdx,percentage_of_license_text,files_count,dirs_count,size_count,scan_errors,license_expression,detection_log,license_match__license_expression,license_match__license_expression_spdx,license_match__from_file,license_match__matcher,license_match__score,license_match__matched_length,license_match__match_coverage,license_match__rule_relevance,license_match__rule_identifier,license_match__rule_url,copyright,holder,author,email,url,start_line,end_line,package__type,package__namespace,package__name,package__version,package__qualifiers,package__subpath,package__primary_language,package__description,package__release_date,package__homepage_url,package__download_url,package__size,package__sha1,package__md5,package__sha256,package__sha512,package__bug_tracking_url,package__code_view_url,package__vcs_url,package__copyright,package__holder,package__declared_license_expression,package__declared_license_expression_spdx,package__license_detections,package__other_license_expression,package__other_license_expression_spdx,package__other_license_detections,package__extracted_license_statement,package__notice_text,package__file_references,package__is_private,package__is_virtual,package__extra_data,package__repository_homepage_url,package__repository_download_url,package__api_data_url,package__datasource_id,package__purl
spring-petclinic/README.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://hibernate.atlassian.net/browse/HV-790,153,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/README.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://hibernate.atlassian.net/browse/HV-792,153,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/README.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-data-jpa/issues/704,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/README.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://editorconfig.org/,160,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/README.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spring.io/blog/2025/01/06/hello-dco-goodbye-cla-simplifying-contributions-to-spring,161,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/README.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,165,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/scans/,directory,scans,scans,,0,,,,,,,,False,False,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/settings.gradle,file,settings.gradle,settings,.gradle,38,2025-04-15,eea0d1a97f08c59e2040139211fdb6a802e37597,823f538f69687eafdbfad49037ad583a,f6468724ac5adae1f9e17c61eac5f20f849c6af43c8e2a94222d6e59ce6abce1,text/plain,ASCII text,Groovy,False,True,False,False,True,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.devcontainer/,directory,.devcontainer,.devcontainer,,0,,,,,,,,False,False,False,False,False,False,,,0,2,0,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.devcontainer/devcontainer.json,file,devcontainer.json,devcontainer,.json,623,2025-04-15,7aa69c7428716b482da79d877128f664b3708b85,a8acc5302549df803c1ba0c95d124d9e,41953066149e54d4252ac1ee8a31b615151a20dbf0fd207cdb78c76bf7e4759e,application/json,JSON data,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.devcontainer/Dockerfile,file,Dockerfile,Dockerfile,,643,2025-04-15,631d3ddedc561809b8266663781d722ac25ad40b,cfab30eb990d0fa6a5fd3103b1a6f84b,c1fb8bd0b5aeb9885b28cae3ee340b790412322020d64e17bfd50241c8920a2d,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/,directory,.github,.github,,0,,,,,,,,False,False,False,False,False,False,,,0,4,1,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/dco.yml,file,dco.yml,dco,.yml,25,2025-04-15,4fe72c3fc50578d4a28b81ebe33278227897feb1,e1616a2ceab0b8bb179cacfbf211bbd9,1d4549a574f33e1c0bc12dcd9173f1995d5668424c131a9ce3a22cfce7d8a76e,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/workflows/,directory,workflows,workflows,,0,,,,,,,,False,False,False,False,False,False,,,0,3,0,2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/workflows/deploy-and-test-cluster.yml,file,deploy-and-test-cluster.yml,deploy-and-test-cluster,.yml,673,2025-04-15,6f21422c961946a313e7e1dceac4bf1ae807af02,249bf9a926eeb9c67dced28d7509b016,1938b85120749321e2115b152af3464e7eee29a937f94f435c6c7aa07e640b63,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/workflows/gradle-build.yml,file,gradle-build.yml,gradle-build,.yml,838,2025-04-15,563e506a3cda1947e1073f04c43c2e8150ed4a10,1d1c9771ca894ad16609bae094da5720,f7ec25e517e32b1f00e4969b8601307fa786a121635d44b98050e9d4191260ad,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/workflows/gradle-build.yml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://docs.github.com/en/actions/use-cases-and-examples/building-and-testing/building-and-testing-java-with-gradle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/workflows/maven-build.yml,file,maven-build.yml,maven-build,.yml,771,2025-04-15,aeee0142e6f7f7938261491ba8866e32632db0d8,e295d4d149d9f0d7339a4657cbc789d0,e3c6fccc37a71e7e3c7f17b7c348c4142c032403461c9a23ab23457b5dabc198,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.github/workflows/maven-build.yml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://docs.github.com/en/actions/use-cases-and-examples/building-and-testing/building-and-testing-java-with-maven,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.mvn/,directory,.mvn,.mvn,,0,,,,,,,,False,False,False,False,False,False,,,0,1,1,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.mvn/wrapper/,directory,wrapper,wrapper,,0,,,,,,,,False,False,False,False,False,False,,,0,1,0,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.mvn/wrapper/maven-wrapper.properties,file,maven-wrapper.properties,maven-wrapper,.properties,952,2025-04-15,10c67c0832b3b7fafe7c7db61ebf367b3d68c1cb,45a3402faae4d33ab64a63f12ea9eb05,170da9001ac0aa7c8f2a009c036886efe56d34b877dec9eab086efd98ee26454,text/plain,ASCII text,,False,True,False,False,False,False,apache-2.0,Apache-2.0,80.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.mvn/wrapper/maven-wrapper.properties,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/.mvn/wrapper/maven-wrapper.properties,2-aho,100.00,119,100.00,100.00,apache-2.0_663.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_663.RULE,,,,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.mvn/wrapper/maven-wrapper.properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/.mvn/wrapper/maven-wrapper.properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://repo.maven.apache.org/maven2/org/apache/maven/apache-maven/3.9.9/apache-maven-3.9.9-bin.zip,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/gradle/,directory,gradle,gradle,,0,,,,,,,,False,False,False,False,False,False,,,0,2,1,43836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/gradle/wrapper/,directory,wrapper,wrapper,,0,,,,,,,,False,False,False,False,False,False,,,0,2,0,43836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/gradle/wrapper/gradle-wrapper.jar,file,gradle-wrapper.jar,gradle-wrapper,.jar,43583,2025-04-15,abf08035a417f807e3d91c559b793ad20f5638ab,34e61f332027ce6850d6e3d94402ae8c,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,application/zip,"Zip archive data, at least v2.0 to extract",,True,False,True,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/gradle/wrapper/gradle-wrapper.jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java_jar,
spring-petclinic/gradle/wrapper/gradle-wrapper.properties,file,gradle-wrapper.properties,gradle-wrapper,.properties,253,2025-04-15,2439983ae1aac6c402de593d9f1dc3f4e93a3579,68da51f8c3f5a26e1c1ed4d4ea88e13e,23b7b98fa7f086c7310fb49d39084bdb472003a03f3b8508b43098f381d53114,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/k8s/,directory,k8s,k8s,,0,,,,,,,,False,False,False,False,False,False,,,0,2,0,2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/k8s/db.yml,file,db.yml,db,.yml,1456,2025-04-15,0e8a549172d7e8aa76518c0bb5c28bbad9887c94,63a2dfd0e88fbaff0707d16f741f23d4,31440cce46b5082b0104f6d3ae487650defd9cb20a5003c8396feae8c336c874,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/k8s/petclinic.yml,file,petclinic.yml,petclinic,.yml,1358,2025-04-15,e3d6e99dcf1b21f38d183b812379fd36978702e5,1794130d0d5299244750534ce53b0647,4068a7432bc61b2b3769d5e905e7ce37a79c7d73b4bc6e43199a1423bf3394bb,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/,directory,src,src,,0,,,,,,,,False,False,False,False,False,False,,,0,97,41,1232308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/checkstyle/,directory,checkstyle,checkstyle,,0,,,,,,,,False,False,False,False,False,False,,,0,2,0,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/checkstyle/nohttp-checkstyle-suppressions.xml,file,nohttp-checkstyle-suppressions.xml,nohttp-checkstyle-suppressions,.xml,470,2025-04-15,bc469a4b4b5e362557bc2f94d3e7857990820038,f6c807a0afb95790e2d4dcfe6e5fe246,696098a186b1c0b7c77f0ecb3a66d181222386cea4e9ddefb06f6a56c8521e45,text/xml,"XML 1.0 document, ASCII text",,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/checkstyle/nohttp-checkstyle-suppressions.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://checkstyle.org/dtds/suppressions_1_2.dtd,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/checkstyle/nohttp-checkstyle.xml,file,nohttp-checkstyle.xml,nohttp-checkstyle,.xml,412,2025-04-15,dc7fc8cb81968f4e43b82354035953fa0081b985,003a0389987536fadcea0dfb4307602f,c2d2e71ea2f598085dd25140e6820a3131b1d55d5544fe6a43ce5d4184e91045,text/xml,"XML 1.0 document, ASCII text",,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/checkstyle/nohttp-checkstyle.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://checkstyle.org/dtds/configuration_1_2.dtd,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/,directory,main,main,,0,,,,,,,,False,False,False,False,False,False,,,0,78,27,1140277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/,directory,java,java,,0,,,,,,,,False,False,False,False,False,False,,,0,24,8,51529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/,directory,org,org,,0,,,,,,,,False,False,False,False,False,False,,,0,24,7,51529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/,directory,springframework,springframework,,0,,,,,,,,False,False,False,False,False,False,,,0,24,6,51529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/,directory,samples,samples,,0,,,,,,,,False,False,False,False,False,False,,,0,24,5,51529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/,directory,petclinic,petclinic,,0,,,,,,,,False,False,False,False,False,False,,,0,24,4,51529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,file,PetClinicApplication.java,PetClinicApplication,.java,1147,2025-04-15,10f0f9a4ea54e00ec34fc7c31a66f01cffe58fd3,6c3b493a596658b6a01b2c2439a0d74d,706d35dc1fa53ea76ef59a3cb833b8ef783be0cb9b4dbb48ec935e67db6c5685,text/x-c,"C source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,62.04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave Syer,,,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,file,PetClinicRuntimeHints.java,PetClinicRuntimeHints,.java,1494,2025-04-15,a22c40ac52da12edaa0e2ac59438a75439cf4630,452b80edecaed26bbd2e3c7579cac960,7c502e94dd2f3d9758fa5350cd017927125e0b723d3cd3f65ac506663a9960dd,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,47.75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/spring-projects/spring-boot/issues/32654,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/,directory,model,model,,0,,,,,,,,False,False,False,False,False,False,,,0,4,0,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,file,BaseEntity.java,BaseEntity,.java,1344,2025-04-15,91129626fe57acde2d842c52c898711d250e0b65,42a12a6aea9797c2e45026ef4dad9b86,545c66a05008d00612b9ac6eaf23f4b28fcd1651f67c3a022d8197fb8af01133,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,48.85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ken Krebs,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juergen Hoeller,,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,file,NamedEntity.java,NamedEntity,.java,1334,2025-04-15,42ce04361fe96ddd09d842db95c331068f2a5a8e,d6656cafa23f77c414c962f6344bff57,61d3790f65a650b4d2731bedbd47d5c982964fba186dd0facdca97db43ef6824,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,49.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ken Krebs,,,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juergen Hoeller,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wick Dynex,,,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/NamedEntity.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/package-info.java,file,package-info.java,package-info,.java,755,2025-04-15,60eae53f46a06630f78cb927bbd47738d95c4bec,1cf743d2323294cbf0fd0a5524624144,5230eca7e45775c21e5fd903fa71f317c50ef1585742834f7eca7b175176e877,text/plain,ASCII text,Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,77.27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/package-info.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/package-info.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/package-info.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/package-info.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/package-info.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/Person.java,file,Person.java,Person,.java,1368,2025-04-15,2f3e53a2e59906d25b33ab6de0aabef19de375d1,cd6b237e27ca41e1313da1a6ec4ce2d5,60508d34fe168c4878b0779c6d4b757dc22fbd8f62dafc557f6858e07c1c6fc4,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,49.71,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
